id,Text,Spam
2260,sad story of a man last week was my bday my wife didnt wish me my parents forgot n so did my kids i went to work even my colleagues did not wish,0
2261,ill call you evening ill some ideas,0
2262,splashmobile choose from 1000s of gr8 tones each wk this is a subscrition service with weekly tones costing 300p u have one credit kick back and enjoy,1
2263,did you show him and wot did he say or could u not c him 4 dust,0
2264,it should take about ltgt min,0
2265,not heard from u4 a while call 4 rude chat private line 01223585334 to cum wan 2c pics of me gettin shagged then text pix to 8552 2end send stop 8552 sam xxx,1
2266,ok now i am in bus if i come soon i will come otherwise tomorrow,0
2267,i cant pick the phone right now pls send a message,0
2268,forwarded from 88877free entry into our 250 weekly comp just send the word enter to 88877 now 18 tc wwwtextcompcom,1
2269,finish liao u,0
2270,88066 from 88066 lost 3pound help,1
2271,haha i think i did too,0
2272,u know we watchin at lido,0
2273,life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself,0
2274,haha awesome ive been to 4u a couple times who alls coming,0
2275,cold dont be sad dear,0
2276,think i could stop by in like an hour or so my roommates looking to stock up for a trip,0
2277,is that on the telly no its brdget jones,0
2278,love you aathilove u lot,0
2279,hello how r u im bored inever thought id get bored with the tv but i am tell me something exciting has happened there anything,0
2280,hmmbad newshype park plaza 700 studio takenonly left 2 bedrm900,0
2281,sorry ill call later in meeting,0
2282,r comin back for dinner,0
2283,i hav almost reached call i m unable to connect u,0
2284,whom you waited for yesterday,0
2285,i reach home safe n sound liao,0
2286,velly good yes please,0
2287,hi wkend ok but journey terrible wk not good as have huge back log of marking to do,0
2288,i have had two more letters from i will copy them for you cos one has a message for you speak soon,0
2289,alex knows a guy who sells mids but hes down in south tampa and i dont think i could set it up before like 8,0
2290,dont you have message offer,0
2291,had your mobile 11mths update for free to oranges latest colour camera mobiles unlimited weekend calls call mobile upd8 on freefone 08000839402 or 2stoptx,1
2292,hey there babe how u doin wot u up 2 2nite love annie x,0
2293,remind me how to get there and i shall do so,0
2294,thats not v romantic,0
2295,hello damn this christmas thing i think i have decided to keep this mp3 that doesnt work,0
2296,you have 1 new message please call 08718738034,1
2297,hi darlin im missin u hope you are having a good time when are u back and what time if u can give me a call at home jess xx,0
2298,forwarded from 21870000hi this is your mailbox messaging sms alert you have 4 messages you have 21 matches please call back on 09056242159 to retrieve your messages and matches,1
2299,draw vai dont think so,0
2300,dont pick up d call when something important is there to tell hrishi,0
2301,congrats 1 year special cinema pass for 2 is yours call 09061209465 now c suprman v matrix3 starwars3 etc all 4 free bx420ip45we 150pm dont miss out,1
2302,nothin comes to my mind help me buy hanger lor ur laptop not heavy,0
2303,ltgt thats all guess thats easy enough,0
2304,we can make a baby in yo tho,0
2305,should i tell my friend not to come round til like ltgt ish,0
2306,friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear gud ni8,0
2307,still in the area of the restaurant ill try to come back soon,0
2308,aight thatll work thanks,0
2309,win a year supply of cds 4 a store of ur choice worth 500 enter our 100 weekly draw txt music to 87066 tscs wwwldewcomsubs161win150ppmx3,1
2310,moby pub quizwin a 100 high street prize if u know who the new duchess of cornwall will be txt her first name to 82277unsub stop 150 008704050406 sp arrow,1
2311,i have 2 sleeping bags 1 blanket and paper and phone details anything else,0
2312,you have won a nokia 7250i this is what you get when you win our free auction to take part send nokia to 86021 now hgsuite3422lands roww1jhl 16,1
2313,congratulations thanks to a good friend u have won the 2000 xmas prize 2 claim is easy just call 08718726971 now only 10p per minute btnationalrate,1
2314,tddnewsletteremc1couk more games from thedailydraw dear helen dozens of free games with great prizeswith,1
2315,so what do you guys do,0
2316,also that chat was awesome but dont make it regular unless you can see her in person,0
2317,thats significant but dont worry,0
2318,thats cause your old i live to be high,0
2319,waqt se pehle or naseeb se zyada kisi ko kuch nahi miltazindgi wo nahi he jo hum sochte hai zindgi wo hai jo ham jeetey hai,0
2320,on the way to office da,0
2321,in which place do you want da,0
2322,this pain couldnt have come at a worse time,0
2323,ok,0
2324,should i be stalking u,0
2325,sorry dude dont know how i forgot even after dan reminded me sorry hope you guys had fun,0
2326,ok lor,0
2327,apps class varaya elaya,0
2328,the xmas story is peace the xmas msg is love the xmas miracle is jesus hav a blessed month ahead amp wish u merry xmas,0
2329,urgent your mobile number won a 2000 bonus caller prize on 100603 this is the 2nd attempt to reach you call 09066368753 asap box 97n7qp 150ppm,1
2330,that day you asked about anand number why,0
2331,am surfing online store for offers do you want to buy any thing,0
2332,long beach lor expected u having dinner now,0
2333,at home by the way,0
2334,we are both fine thanks,0
2335,what happen to her tell the truth,0
2336,do you like italian food,0
2337,which is weird because i know i had it at one point,0
2338,aww you must be nearly deadwell jez iscoming over todo some workand that whilltake forever,0
2339,tell your friends what you plan to do on valentines day lturlgt,0
2340,alright see you in a bit,0
2341,cheers for the message zogtorius ive been staring at my phone for an age deciding whether to text or not,0
2342,i will take care of financial problemi will help,0
2343,tell dear what happen to you why you talking to me like an alian,0
2344,double your mins txts on orange or 12 price linerental motorola and sonyericsson with btooth freenokia free call mobileupd8 on 08000839402 or2optouthv9d,1
2345,1 go to write msg 2 put on dictionary mode 3cover the screen with hand 4press ltgt 5gently remove ur hand its interesting,0
2346,okie,0
2347,hi this is yijue can i meet u at 11 tmr,0
2348,its posible dnt live in ltgt century cm frwd n thnk different,0
2349,but i dint slept in afternoon,0
2350,that seems unnecessarily affectionate,0
2351,yar else ill thk of all sorts of funny things,0
2352,you will be in the place of that man,0
2353,download as many ringtones as u like no restrictions 1000s 2 choose u can even send 2 yr buddys txt sir to 80082 3,1
2354,thats cool how was your day,0
2355,please call 08712402902 immediately as there is an urgent message waiting for you,1
2356,r we going with the ltgt bus,0
2357,hello my love how went your day are you alright i think of you my sweet and send a jolt to your heart to remind you i love you can you hear it i screamed it across the sea for all the world to hear ahmad al hallaq is loved and owned possessive passionate kiss,0
2358,nohe joined today itself,0
2359,okay same with me well thanks for the clarification,0
2360,ill talk to the others and probably just come early tomorrow then,0
2361,spook up your mob with a halloween collection of a logo pic message plus a free eerie tone txt card spook to 8007 zed 08701417012150p per logopic,1
2362,had the money issue weigh me down but thanks to you i can breathe easier now ill make sure you dont regret it thanks,0
2363,hi im sorry i missed your call can you pls call back,0
2364,how are you doing hope youve settled in for the new school year just wishin you a gr8 day,0
2365,fantasy football is back on your tv go to sky gamestar on sky active and play 250k dream team scoring starts on saturday so register nowsky opt out to 88088,1
2366,ok then no need to tell me anything i am going to sleep good night,0
2367,ok try to do week end course in coimbatore,0
2368,tone club your subs has now expired 2 resub reply monoc 4 monos or polyc 4 polys 1 weekly 150p per week txt stop 2 stop this msg free stream 0871212025016,1
2369,v nice off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census busy transcribing,0
2370,if you r home then come down within 5 min,0
2371,a boy loved a gal he propsd bt she didnt mind he gv lv lttrs bt her frnds threw thm again d boy decided 2 aproach d gal dt time a truck was speeding towards d gal wn it was about 2 hit d girld boy ran like hell n saved her she asked hw cn u run so fast d boy replied boost is d secret of my energy n instantly d girl shouted our energy n thy lived happily 2gthr drinking boost evrydy moral of d story i hv free msgsd gud ni8,0
2372,that day say cut ur hair at paragon is it called hair sense do noe how much is a hair cut,0
2373,hmm too many of them unfortunately pics obviously arent hot cakes its kinda fun tho,0
2374,watching tv lor y she so funny we bluff her 4 wat izzit because she thk its impossible between us,0
2375,xmas prize draws we are trying to contact u todays draw shows that you have won a 2000 prize guaranteed call 09058094565 from land line valid 12hrs only,1
2376,dunno lei he neva say,0
2377,thanx 4 2day u r a goodmate i think ur rite sary asusual1 u cheered me up love u franyxxxxx,0
2378,im on my way home went to change batt 4 my watch then go shop a bit lor,0
2379,yes the only place in town to meet exciting adult singles is now in the uk txt chat to 86688 now 150pmsg,1
2380,hi mobile no ltgt has added you in their contact list on wwwfullonsmscom it s a great place to send free sms to people for more visit fullonsmscom,0
2381,good evening sir hope you are having a nice day i wanted to bring it to your notice that i have been late in paying rent for the past few months and have had to pay a ltgt charge i felt it would be inconsiderate of me to nag about something you give at great cost to yourself and thats why i didnt speak up i however am in a recession and wont be able to pay the charge this month hence my askin well ahead of months end can you please help thank you for everything,0
2382,if i let you do this i want you in the house by 8am,0
2383,best line said in love i will wait till the day i can forget u or the day u realize that u cannot forget me gn,0
2384,i will reach before ten morning,0
2385,your pussy is perfect,0
2386,sorry ill call later,0
2387,someone has contacted our dating service and entered your phone becausethey fancy you to find out who it is call from a landline 09058098002 pobox1 w14rg 150p,1
2388,no messageno responcewhat happend,0
2389,also wheres the piece,0
2390,wiskey brandy rum gin beer vodka scotch shampain wine kudiyarasu dhina vaazhthukkal,0
2391,boo hows things im back at home and a little bored already,0
2392,first has she gained more than ltgt kg since she took in second has she done the blood sugar tests if she has and its ok and her blood pressure is within normal limits then no worries,0
2393,pick ur fone up now u dumb,0
2394,thanks da thangam i feel very very happy dear i also miss you da,0
2395,okey doke im at home but not dressed cos laying around ill speak to you later bout times and stuff,0
2396,i dont run away frm u i walk slowly amp it kills me that u dont care enough to stop me,0
2397,babe im back come back to me,0
2398,well you told others youd marry them,0
2399,neshanthtel me who r u,0
2400,yo yo yo byatch whassup,0
2401,oh kay on sat right,0
2402,hi this is roger from cl how are you,0
2403,babe u want me dont u baby im nasty and have a thing 4 filthyguys fancy a rude time with a sexy bitch how about we go slo n hard txt xxx slo4msgs,1
2404,oh oh wasted den muz chiong on sat n sun liao,0
2405,jesus christ bitch im trying to give you drugs answer your fucking phone,0
2406,please give it 2 or i will pick it up on tuesday evening about 8 if that is ok,0
2407,im meeting darren,0
2408,one of best dialogue in cute reltnship wen i die dont come near my body bcoz my hands may not come 2 wipe ur tears off that timegud ni8,0
2409,solve d case a man was found murdered on ltdecimalgt ltgt afternoon 1his wife called police 2police questioned everyone 3wife siri was sleeping when the murder took place 4cook i was cooking 5gardener i was picking vegetables 6housemaid i went 2 d post office 7children we went 2 play 8neighbour we went 2 a marriage police arrested d murderer immediately whos it reply with reason if u r brilliant,0
2410,dear where you will be when i reach there,0
2411,aww thats the first time u said u missed me without asking if i missed u first you do love me,0
2412,ok thanx gd nite 2 too,0
2413,come to me right now ahmad,0
2414,i dont know u and u dont know me send chat to 86688 now and lets find each other only 150pmsg rcvd hgsuite3422landsroww1j6hl ldn 18 years or over,1
2415,lol please do actually send a pic of yourself right now i wanna see pose with a comb and hair dryer or something,0
2416,o was not into fps then,0
2417,huh means computational science y they like dat one push here n there,0
2418,could you not read me my love i answered you,0
2419,oh lk tt den we take e one tt ends at cine lor dun wan yogasana oso can,0
2420,madamregret disturbancemight receive a reference check from dlf premaricakindly be informedrgdsrakheshkerala,0
2421,sms services for your inclusive text credits pls gotto wwwcomuknet login 3qxj9 unsubscribe with stop no extra charge help 08702840625 comuk220cm2 9ae,1
2422,oic then better quickly go bathe n settle down,0
2423,err cud do im going to at 8pm i havent got a way to contact him until then,0
2424,a bloo bloo bloo ill miss the first bowl,0
2425,lmao but its so fun,0
2426,oh k kbut he is not a big hitteranyway good,0
2427,hey i almost forgot happy bday babe i love ya,0
2428,valentines day special win over 1000 in our quiz and take your partner on the trip of a lifetime send go to 83600 now 150pmsg rcvd custcare08718720201,1
2429,do you think i can move ltgt in a week,0
2430,shes find i sent you an offline message to know how anjolas now,0
2431,guess who am ithis is the first time i created a web page wwwasjesuscom read all i wrote im waiting for your opinions i want to be your friend 11,1
2432,how was txting and driving,0
2433,thats good lets thank god please complete the drug have lots of water and have a beautiful day,0
2434,really dun bluff me leh u sleep early too nite,0
2435,indians r poor but india is not a poor country says one of the swiss bank directors he says that ltgt lac crore of indian money is deposited in swiss banks which can be used for taxless budget for ltgt yrs can give ltgt crore jobs to all indians from any village to delhi 4 lane roads forever free power suply to more than ltgt social projects every citizen can get monthly ltgt for ltgt yrs no need of world bank amp imf loan think how our money is blocked by rich politicians we have full rights against corrupt politicians itna forward karo ki pura india padhegm,0
2436,uncle boye i need movies oh guide me plus you know torrents are not particularly legal here and the system is slowing down what should i do have a gr8 day plus have you started cos i dont meet you online how was the honey moon,0
2437,oh ya ya i remember da,0
2438,btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,0
2439,for ur chance to win 250 cash every wk txt play to 83370 tscs wwwmusictrivianet custcare 08715705022 1x150pwk,1
2440,i not busy juz dun wan 2 go so early hee,0
2441,rightio 1148 it is then well arent we all up bright and early this morning,0
2442,great im in church now will holla when i get out,0
2443,back in brum thanks for putting us up and keeping us all and happy see you soon,0
2444,i donno if they are scorable,0
2445,ltgt great loxahatchee xmas tree burning update you can totally see stars here,0
2446,yes but i dont care i need you bad princess,0
2447,the guy kadeem hasnt been selling since the break i know one other guy but hes paranoid as fuck and doesnt like selling without me there and i cant be up there til late tonight,0
2448,sorry ill call later,0
2449,tmr then brin lar aiya later i come n c lar mayb neva set properly got da help sheet wif,0
2450,do u knw dis no ltgt,0
2451,then she dun believe wat,0
2452,kgive back my thanks,0
2453,i know complain num onlybettr directly go to bsnl offc nd apply for it,0
2454,okay ive seen it so i should pick it on friday,0
2455,how much she payed suganya,0
2456,left dessert u wan me 2 go suntec look 4 u,0
2457,abeg make profit but its a start are you using it to get sponsors for the next event,0
2458,onum ela pa normal than,0
2459,kkhow is your sister kids,0
2460,cool ill text you when im on the way,0
2461,nope meanwhile she talk say make i greet you,0
2462,i cant talk to you nowi will call when i candont keep calling,0
2463,anything lar,0
2464,rose needs water season needs change poet needs imaginationmy phone needs ur sms and i need ur lovely frndship forever,0
2465,good afternoon babe how goes that day any job prospects yet i miss you my love sighs,0
2466,they will pick up and drop in carso no problem,0
2467,si think he is waste for rr,0
2468,he is world famamus,0
2469,is there coming friday is leave for pongaldo you get any news from your work place,0
2470,lol well dont do it without me we could have a big sale together,0
2471,am on my way,0
2472,eat at old airport road but now 630 oredi got a lot of pple,0
2473,sry cant talk on phone with parents,0
2474,final chance claim ur 150 worth of discount vouchers today text yes to 85023 now savamob member offers mobile t cs savamob pobox84 m263uz 300 subs 16,1
2475,ok lor wat time finish,0
2476,princess i like to make love ltgt times per night hope thats not a problem,0
2477,mm i am on the way to railway,0
2478,i dnt wnt to tlk wid u,0
2479,im done im sorry i hope your next space gives you everything you want remember all the furniture is yours if im not around when you move it just lock all the locks and leave the key with jenne,0
2480,not yet just id like to keep in touch and it will be the easiest way to do that from barcelona by the way how ru and how is the house,0
2481,sppok up ur mob with a halloween collection of nokia logopic message plus a free eerie tone txt card spook to 8007,1
2482,urgent call 09066612661 from landline your complementary 4 tenerife holiday or 10000 cash await collection sae tcs po box 3 wa14 2px 150ppm 18 sender hol offer,1
2483,kdo it at evening daurgent,0
2484,pansy youve been living in a jungle for two years its my driving you should be more worried about,0
2485,mm have some kanji dont eat anything heavy ok,0
2486,only if you promise your getting out as soon as you can and youll text me in the morning to let me know you made it in ok,0
2487,lol thats different i dont go trying to find every real life photo you ever took,0
2488,i dont thnk its a wrong calling between us,0
2489,k ill drinkpa then what doing i need srs model pls send it to my mail id pa,0
2490,aiyah e rain like quite big leh if drizzling i can at least run home,0
2491,i have 2 docs appointments next week im tired of them shoving stuff up me ugh why couldnt i have had a normal body,0
2492,dun b sad its over dun thk abt it already concentrate on ur other papers k,0
2493,greetings me consider yourself excused,0
2494,no drama plsi have had enough from you and family while i am struggling in the hot sun in a strange placeno reason why there should be an ego of not going if not invited when actually its necessity to gowait for very serious reppurcussions,0
2495,they released another italian one today and it has a cosign option,0
2496,you at mu you should try to figure out how much money everyone has for gas and alcohol jay and i are trying to figure out our weed budget,0
2497,winner as a valued network customer you hvae been selected to receive a 900 reward to collect call 09061701444 valid 24 hours only acl03530150pm,1
2498,hcl chennai requires freshers for voice processexcellent english neededsalary upto ltgt call mssuman ltgt for telephonic interview via indyarockscom,0
2499,dai what this da can i send my resume to this id,0
2500,i know where the ltgt is ill be there around 5,0
2501,yup ive finished c there,0
2502,remember to ask alex about his pizza,0
2503,no datoday also i forgot,0
2504,ola would get back to you maybe not today but i ve told him you can be his direct link in the us in getting cars he bids for online you arrange shipping and you get a cut or u for a partnership where u invest money for shipping and he takes care of the restuwud b self reliant soon dnt worry,0
2505,fwiw the reason im only around when its time to smoke is that because of gas i can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,0
2506,hello my boytoy i made it home and my constant thought is of you my love i hope your having a nice visit but i cant wait till you come home to me kiss,0
2507,congrats kanowhr s the treat maga,0
2508,who u talking about,0
2509,yup,0
2510,ok,0
2511,u wake up already wat u doing u picking us up later rite im taking sq825 reaching ard 7 smth 8 like dat u can check e arrival time c ya soon,0
2512,yunny im walking in citylink now faster come down me very hungry,0
2513,er yep sure props,0
2514,hiya have u been paying money into my account if so thanks got a pleasant surprise when i checked my balance u c i dont get statements 4 that acc,0
2515,u have won a nokia 6230 plus a free digital camera this is what u get when u win our free auction to take part send nokia to 83383 now pobox11414tcrw1 16,1
2516,ok ill send you with in ltdecimalgt ok,0
2517,bognor it is should be splendid at this time of year,0
2518,yesim in office da,0
2519,sorry ill call later,0
2520,joys father is john then john is the name of joys father mandan,0
2521,ok i only ask abt e movie u wan ktv oso,0
2522,misplaced your number and was sending texts to your old number wondering why ive not heard from you this year all the best in your mcat got this number from my atlanta friends,0
2523,sorry ill call later,0
2524,dunno lei i might b eatin wif my frens if wan to eat then i wait 4 lar,0
2525,sorry ill call later,0
2526,free entry into our 250 weekly comp just send the word win to 80086 now 18 tc wwwtxttowincouk,1
2527,say this slowly godi love you amp i need youclean my heart with your bloodsend this to ten special people amp u c miracle tomorrow do itplspls do it,0
2528,do u noe how 2 send files between 2 computers,0
2529,mmmmm i loved waking to your words this morning i miss you too my love i hope your day goes well and you are happy i wait for us to be together again,0
2530,jay says hell put in ltgt,0
2531,can you just come in for a sec theres somebody here i want you to see,0
2532,so the sun is anti sleep medicine,0
2533,whats happening with you have you gotten a job and have you begun registration for permanent residency,0
2534,yup ok,0
2535,glad it went well come over at 11 then well have plenty of time before claire goes to work,0
2536,ok enjoy r u there in home,0
2537,can you pls pls send me a mail on all you know about relatives coming to deliver here all you know about costs risks benefits and anything else thanks,0
2538,you do what all you like,0
2539,thats y we haf to combine n c how lor,0
2540,the monthly amount is not that terrible and you will not pay anything till 6months after finishing school,0
2541,hmmmhow many players selected,0
2542,they said if its gonna snow it will start around 8 or 9 pm tonite they are predicting an inch of accumulation,0
2543,i dont can you send it to me plus hows mode,0
2544,aiyo please got time meh,0
2545,package all your programs well,0
2546,she is our sister she belongs 2 our family she is d hope of tomorrow pray 4 herwho was fated 4 d shoranur train incident lets hold our hands together amp fuelled by love amp concern prior 2 her grief amp pain pls join in dis chain amp pass it stop violence against women,0
2547,so are you guys asking that i get that slippers again or its gone with last year,0
2548,company is very goodenvironment is terrific and food is really nice,0
2549,text82228 get more ringtones logos and games from wwwtxt82228com questions infotxt82228couk,1
2550,honestly ive just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out,0
2551,yup but not studying surfing lor im in e lazy mode today,0
2552,please sen my kind advice please come here and try,0
2553,im done c there,0
2554,oh fine ill be by tonight,0
2555,give me some time to walk there,0
2556,ill reach in ard 20 mins ok,0
2557,freemsg you have been awarded a free mini digital camera just reply snap to collect your prize quizclub opt out stop 80122300pwk sprwm ph08704050406,1
2558,fuck babe what happened to you how come you never came back,0
2559,this message is brought to you by gmw ltd and is not connected to the,1
2560,some friends want me to drive em someplace probably take a while,0
2561,i also thk too fast xy suggest one not me u dun wan its ok going 2 rain leh where got gd,0
2562,are you still getting the goods,0
2563,and maybe some pressies,0
2564,yeah i am so ill leave maybe 7ish,0
2565,kkim also finewhen will you complete the course,0
2566,under the sea there lays a rock in the rock there is an envelope in the envelope there is a paper on the paper there are 3 words,0
2567,i told her i had a dr appt next week she thinks im gonna die i told her its just a check nothing to be worried about but she didnt listen,0
2568,you in your room i need a few,0
2569,i dont want to hear anything,0
2570,hey for me there is no leave on friday wait i will ask my superior and tell you,0
2571,ultimately tor motive tui achieve korli,0
2572,from 5 to 2 only my work timing,0
2573,and dont worry well have finished by march ish,0
2574,the house is on the water with a dock a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel,0
2575,congrats 2 mobile 3g videophones r yours call 09063458130 now videochat wid ur mates play java games dload polyph music noline rentl bx420 ip4 5we 150p,1
2576,your next amazing xxx picsfree1 video will be sent to you enjoy if one vid is not enough for 2day text back the keyword picsfree1 to get the next video,1
2577,now thats going to ruin your thesis,0
2578,in sch but neva mind u eat 1st lor,0
2579,hey whats up u sleeping all morning,0
2580,erm i thought the contract ran out the4th of october,0
2581,i dunno until when lets go learn pilates,0
2582,u are subscribed to the best mobile content service in the uk for 3 per ten days until you send stop to 83435 helpline 08706091795,1
2583,yup im elaborating on the safety aspects and some other issues,0
2584,3 free tarot texts find out about your love life now try 3 for free text chance to 85555 16 only after 3 free msgs 150 each,1
2585,goodmorning today i am late for 1hr,0
2586,hi happy birthday hi hi hi hi hi hi hi,0
2587,i will be outside office take all from there,0
2588,if you dont respond imma assume youre still asleep and imma start calling n shit,0
2589,aight see you in a bit,0
2590,my superior telling that friday is leave for all other department except oursso it will be leave for youany way call waheed fathima hr and conform it,0
2591,join the uks horniest dogging service and u can have sex 2nite just sign up and follow the instructions txt entry to 69888 now nytec2a3lpmsg150p,1
2592,lol i have to take it member how i said my aunt flow didnt visit for 6 months its cause i developed ovarian cysts bc is the only way to shrink them,0
2593,still work going onit is very small house,0
2594,my friend just got here and says hes upping his order by a few grams hes got ltgt when can you get here,0
2595,tmr timin still da same wat cos i got lesson until 6,0
2596,thats the thing with apes u can fight to the death to keep something but the minute they have it when u let go thats it,0
2597,sunshine quiz wkly q win a top sony dvd player if u know which country liverpool played in mid week txt ansr to 82277 150 sptyrone,1
2598,no im not gonna be able to too late notice ill be home in a few weeks anyway what are the plans,0
2599,got fujitsu ibm hp toshiba got a lot of model how to say,0
2600,okie thanx,0
2601,gosh that what a pain spose i better come then,0
2602,as usualiam fine happy amp doing well,0
2603,okie,0
2604,so when you gonna get rimac access,0
2605,im at arestaurant eating squid i will be out about 1030 wanna dosomething or is that to late,0
2606,you call times job today ok umma and ask them to speed up,0
2607,hello ucall wen u finish wrki fancy meetin up wiv u all tonite as i need a break from dabooks did 4 hrs last nite2 today of wrk,0
2608,r u sam p in eachother if we meet we can go 2 my house,0
2609,yeah lol luckily i didnt have a starring role like you,0
2610,hello madam how are you,0
2611,awesome text me when youre restocked,0
2612,as usualiam fine happy amp doing well,0
2613,knock knock txt whose there to 80082 to enter r weekly draw 4 a 250 gift voucher 4 a store of yr choice tcs wwwtklscom age16 to stoptxtstop150week,1
2614,yes its all innocent fun o,0
2615,thanks for sending this mental ability question,0
2616,sir hope your day is going smoothly i really hoped i wont have to bother you about this i have some bills that i cant settle this month i am out of all extra cash i know this is a challenging time for you also but i have to let you know,0
2617,2marrow only wed at ltgt to 2 aha,0
2618,i went to ur hon lab but no one is there,0
2619,i cant pick the phone right now pls send a message,0
2620,hey pple700 or 900 for 5 nightsexcellent location wif breakfast hamper,0
2621,forwarded from 21870000hi this is your mailbox messaging sms alert you have 40 matches please call back on 09056242159 to retrieve your messages and matches cc100pmin,1
2622,how come,0
2623,lol nah wasnt too bad thanks its good to b home but its been quite a reality check hows ur day been did u do anything with website,0
2624,ok lor,0
2625,im coming home 4 dinner,0
2626,s daal r above ltgt,0
2627,free ring tone just text polys to 87131 then every week get a new tone 0870737910216yrs only 150wk,1
2628,unni thank you dear for the rechargerakhesh,0
2629,i know im lacking on most of this particular dramastorms details but for the most part im not worried about that,0
2630,haha they cant what at the most tmr forfeit haha so how,0
2631,hey there glad u r better now i hear u treated urself to a digi cam is it good we r off at 9pm have a fab new year c u in coupla wks,0
2632,no way im going back there,0
2633,urgent your mobile no 077xxx won a 2000 bonus caller prize on 020603 this is the 2nd attempt to reach you call 09066362206 asap box97n7qp 150ppm,1
2634,i will cal you sir in meeting,0
2635,thats what i love to hear v see you sundayish then,0
2636,sorry da thangam very very sorry i am held up with prasad,0
2637,tiwary to rcbbattle between bang and kochi,0
2638,thank god they are in bed,0
2639,no i dont have cancer moms making a big deal out of a regular checkup aka pap smear,0
2640,am in gobi arts college,0
2641,why she wants to talk to me,0
2642,pandy joined 4w technologies todayhe got job,0
2643,you are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 ibhltd ldnw15h 150pmtmsgrcvd18,1
2644,they can try they can get lost in fact tee hee,0
2645,hi you just spoke to maneesha v wed like to know if you were satisfied with the experience reply toll free with yes or no,0
2646,my friends use to call the same,0
2647,sorry ill call later,0
2648,em its olowoyey uscedu have a great time in argentina not sad about secretary everything is a blessing,0
2649,its a taxt massagetiepos argh ok lool,0
2650,hi can i please get a ltgt dollar loan from you ill pay you back by mid february pls,0
2651,you might want to pull out more just in case and just plan on not spending it if you can i dont have much confidence in derek and taylors money management,0
2652,do you like shaking your booty on the dance floor,0
2653,text me when you get off dont call my phones having problems,0
2654,no need for the drug anymore,0
2655,sorry dai was thought of calling you lot of timeslil busyi will call you at noon,0
2656,its sarcasm nt scarcasim,0
2657,great i have to run now so ttyl,0
2658,feel like trying kadeem again v,0
2659,dai ltgt naal eruku,0
2660,not yet chikkuwat abt u,0
2661,ok,0
2662,want to finally have lunch today,0
2663,do you know when dad will be back,0
2664,hello darling how are you today i would love to have a chat why dont you tell me what you look like and what you are in to sexy,1
2665,8007 free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates wwwgetzedcouk pobox 36504 w4 5wq norm 150ptone 16,1
2666,he remains a bro amongst bros,0
2667,r u meeting da ge at nite tmr,0
2668,was a nice day and impressively i was sensible went home early and now feel fine or am i just boring whens yours i cant remember,0
2669,why de you looking good only,0
2670,wanna get laid 2nite want real dogging locations sent direct to ur mobile join the uks largest dogging network txt park to 69696 now nyt ec2a 3lp 150msg,1
2671,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,1
2672,yes they replied my mail im going to the management office later plus will in to bank later alsoor on wednesday,0
2673,thats cool ill come by like ltgt ish,0
2674,super msg danalla timing,0
2675,good afternoon my boytoy how are you feeling today better i hope are you being my good boy are you my obedient slave do you please your queen,0
2676,i am 6 ft we will be a good combination,0
2677,im sick im needy i want you pouts stomps feet where are you pouts stomps feet i want my slave i want him now,0
2678,am on a train back from northampton so im afraid not,0
2679,where in abj are you serving are you staying with dad or alone,0
2680,was playng 9 doors game and gt racing on phone lol,0
2681,new tones this week include 1mcflyall ab 2 sara jorgeshock 3 will smithswitch to order follow instructions on next message,1
2682,solve d case a man was found murdered on ltdecimalgt ltgt afternoon 1his wife called police 2police questioned everyone 3wife siri was sleeping when the murder took place 4cook i was cooking 5gardener i was picking vegetables 6housemaid i went 2 d post office 7children we went 2 play 8neighbour we went 2 a marriage police arrested d murderer immediately whos it reply with reason if u r brilliant,0
2683,im on da bus going home,0
2684,i got a call from a landline number i am asked to come to anna nagar i will go in the afternoon,0
2685,im okay chasing the dream whats good what are you doing next,0
2686,yupz ive oredi booked slots 4 my weekends liao,0
2687,urgent we are trying to contact u todays draw shows that you have won a 800 prize guaranteed call 09050003091 from land line claim c52 valid 12hrs only,1
2688,there r many modelsony ericson also der ltgt it luks good bt i forgot modl no,0
2689,okie,0
2690,yes i know the cheesy songs from frosty the snowman,0
2691,ya ok vikky vl c witin ltgt mins and il reply u,0
2692,sports fans get the latest sports news str 2 ur mobile 1 wk free plus a free tone txt sport on to 8007 wwwgetzedcouk 0870141701216 norm 4txt120p,1
2693,hey tmr meet at bugis 930,0
2694,urgent urgent we have 800 free flights to europe to give away call b4 10th sept take a friend 4 free call now to claim on 09050000555 ba128nnfwfly150ppm,1
2695,all these nice new shirts and the only thing i can wear them to is nudist themed you in mu,0
2696,hey sexy buns what of that day no word from you this morning on ym i think of you,0
