id,Text,Spam
2076,yar lor actually we quite fast cos da ge slow wat haha,0
4421,how have your little darlings been so far this week need a coffee run tomocant believe its that time of week already,0
5484,so li hai me bored now da lecturer repeating last weeks stuff waste time,0
5383,i can make it up there squeezed ltgt bucks out of my dad,0
2482,urgent call 09066612661 from landline your complementary 4 tenerife holiday or 10000 cash await collection sae tcs po box 3 wa14 2px 150ppm 18 sender hol offer,1
4946,wrong phone this phone i answer this one but assume the other is people i dont well,0
3029,you still at the game,0
1501,sms ac jsco energy is high but u may not know where 2channel it 2day ur leadership skills r strong psychic reply ans wquestion end reply end jsco,1
2760,what time im out until prob 3 or so,0
1034,happy new year my no1 man,0
2121,i hope you know im still mad at you,0
2810,yes princess i want to catch you with my big strong hands,0
5087,omg if its not one thing its another my cat has worms when does this bad day end,0
4043,please call our customer service representative on freephone 0808 145 4742 between 9am11pm as you have won a guaranteed 1000 cash or 5000 prize,1
2099,are you the cutest girl in the world or what,0
5248,gud ni8 dearslp welltake careswt dreamsmuah,0
2178,get ready to moan and scream,0
631,todays vodafone numbers ending with 4882 are selected to a receive a 350 award if your number matches call 09064019014 to receive your 350 award,1
1628,dear how you are you ok,0
1188,goodmorning today i am late for ltgt min,0
1295,happy birthday may all ur dreams come true,0
5126,after my work ah den 6 plus lor u workin oso rite den go orchard lor no other place to go liao,0
438,ask g or iouri ive told the story like ten times already,0
2875,i dont understand your message,0
4724,im home my love if your still awake loving kiss,0
2229,oh kkwhere did you take test,0
667,en chikku nange bakra msg kalstiyathen had teacoffee,0
347,gudnitetcpractice going on,0
3026,i love ya too but try and budget your money better babe gary would freak on me if he knew,0
4339,on a tuesday night r u 4 real,0
3736,4 tacos 1 rajas burrito right,0
1412,pls speak to that customer machan,0
61,your gonna have to pick up a 1 burger for yourself on your way home i cant even move pain is killing me,0
4633,got hella gas money want to go on a grand nature adventure with galileo in a little bit,0
2924,ive not sent it he can send me,0
179,turns out my friends are staying for the whole show and wont be back til ltgt so feel free to go ahead and smoke that ltgt worth,0
4308,awww dat is sweet we can think of something to do he he have a nice time tonight ill probably txt u later cos im lonely xxx,0
2630,haha they cant what at the most tmr forfeit haha so how,0
4961,what i mean was i left too early to check cos im working a 96,0
3814,yep then is fine 730 or 830 for ice age,0
389,mm that time you dont like fun,0
4621,sorry ill call later in meeting,0
443,you were supposed to wake me up gt,0
1665,s but mostly not like that,0
4132,and by when youre done i mean now,0
5081,mark works tomorrow he gets out at 5 his work is by your house so he can meet u afterwards,0
4888,or just do that 6times,0
2762,i dont thnk its a wrong calling between us,0
5250,k im leaving soon be there a little after 9,0
374,im going for bath will msg you next ltgt min,0
1428,ok,0
5245,thanks for the temales it was wonderful thank have a great week,0
3093,lord of the ringsreturn of the king in store nowreply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate reply stop to end txts,1
1106,message important information for o2 user today is your lucky day 2 find out why log onto httpwwwurawinnercom there is a fantastic surprise awaiting you,1
4187,im good have you registered to vote,0
2442,great im in church now will holla when i get out,0
1641,freemsgfeelin kinda lnly hope u like 2 keep me company jst got a cam moby wanna c my pictxt or reply date to 82242 msg150p 2rcv hlp 08712317606 stop to 82242,1
1737,why tired what special there you had,0
2774,still in customer place,0
2863,i am not at all happy with what you saying or doing,0
4183,ok da i already planned i wil pick you,0
95,havent planning to buy later i check already lido only got 530 show in e afternoon u finish work already,0
5098,sorry about that this is my mates phone and i didnt write it love kate,0
4375,me fineabsolutly fine,0
672,ho ho big belly laugh see ya tomo,0
4574,omg how did u know what i ate,0
932,im really sorry i wont b able 2 do this fridayhope u can find an alternativehope yr terms going ok,0
5388,i will be gentle baby soon you will be taking all ltgt inches deep inside your tight pussy,0
3933,nooooooo im gonna be bored to death all day cable and internet outage,0
1732,doing project w frens lor,0
3668,im turning off my phone my moms telling everyone i have cancer and my sister wont stop calling it hurts to talk cant put up with it see u when u get home love u,0
1994,free tones hope you enjoyed your new content text stop to 61610 to unsubscribe help08712400602450p provided by tones2youcouk,1
4853,gain the rights of a wifedont demand iti am trying as husband toolets see,0
4732,i dont know ask to my brother nothing problem some thing that just i told,0
3454,ugh just got outta class,0
3954,me hungry buy some food good lei but mum n yun dun wan juz buy a little bit,0
5373,ok is any problem to u frm him wats matter,0
871,what do u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on 0800 0721072 to find out more,1
2691,ya ok vikky vl c witin ltgt mins and il reply u,0
3119,now am free call me pa,0
1079,yep by the pretty sculpture,0
4932,hi the sexychat girls are waiting for you to text them text now for a great night chatting send stop to stop this service,1
2922,thanx 4 the time weve spent 2geva its bin mint ur my baby and all i want is uxxxx,0
4377,ur tonexs subscription has been renewed and you have been charged 450 you can choose 10 more polys this month wwwclubzedcouk billing msg,1
1236,hellodrivby0quit edrunk sorry iff pthis makes no senrddnot no how dancce 2 drum n basqihave fun 2nhite x ros xxxxxxx,0
2245,boo im on my way to my moms shes making tortilla soup yummmm,0
4638,k k pa had your lunch aha,0
2027,yes obviously but you are the eggspert and the potato head speak soon,0
731,dunno y u ask me,0
1402,no i decided that only people who care about stuff vote and caring about stuff is for losers,0
3077,take us out shopping and mark will distract isaiahd,0
4859,thanks and or bomb and date as my phone wanted to say,0
1990,sorry ill call later,0
5037,how many times i told in the stage all use to laugh you not listen aha,0
4667,ok set let u noe e details later,0
2503,no datoday also i forgot,0
3674,came to look at the flat seems ok in his 50s is away alot wiv work got woman coming at 630 too,0
138,he is there you call and meet him,0
1302,those cocksuckers if it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,0
4601,have you laid your airtel line to rest,0
1809,do have a nice day today i love you so dearly,0
4296,kit strip you have been billed 150p netcollex ltd po box 1013 ig11 oja,1
3082,ssi thinl role is like sachinjust standing others have to hit,0
842,i luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx,0
4337,now u sound like manky scouse boy stevelike i is travelling on da bus homewot has u inmind 4 recreation dis eve,0
1614,rtking pro video club need help inforingtonekingcouk or call 08701237397 you must be 16 club credits redeemable at wwwringtonekingcouk enjoy,1
907,hey whats up charles sorry about the late reply,0
507,no its waiting in e car dats bored wat cos wait outside got nothing 2 do at home can do my stuff or watch tv wat,0
4298,please call 08712402578 immediately as there is an urgent message waiting for you,1
3502,dorothykiefercom bank of granite issues strongbuy explosive pick for our members up over 300 nasdaq symbol cdgt that is a 500 per,1
3091,what todaysundaysunday is holidayso no work,0
2377,thanx 4 2day u r a goodmate i think ur rite sary asusual1 u cheered me up love u franyxxxxx,0
3024,how dare you change my ring,0
3815,pls i wont belive godnot only jesus,0
595,you still at grand prix,0
2796,the affidavit says ltgt e twiggs st division g courtroom ltgt lttimegt am ill double check and text you again tomorrow,0
5434,youre gonna have to be way more specific than that,0
3642,hes really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,0
4422,ok i msg u b4 i leave my house,0
1318,why nothing ok anyway give me treat,0
917,i could ask carlos if we could get more if anybody else can chip in,0
4279,im glad you are following your dreams,0
1983,sorry ill call later in meeting any thing related to trade please call arul ltgt,0
4246,aight im chillin in a friends room so text me when youre on the way,0
3621,8007 25p 4 alfie moons children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed 08701417012 profit 2 charity,1
2321,in which place do you want da,0
901,your free ringtone is waiting to be collected simply text the password mix to 85069 to verify get usher and britney fml po box 5249 mk17 92h 450ppw 16,1
5271,did u fix the teethif not do it asapok take care,0
53,k fyi x has a ride early tomorrow morning but hes crashing at our place tonight,0
3749,neva tell me how i noe im not at home in da aft wat,0
4002,this is the 2nd time we have tried to contact u u have won the 400 prize 2 claim is easy just call 087104711148 now only 10p per minute btnationalrate,1
3097,olol i printed out a forum post by a guy with the exact same prob which was fixed with a gpu replacement hopefully they dont ignore that,0
5112,ive reached sch already,0
1127,for taking part in our mobile survey yesterday you can now have 500 texts 2 use however you wish 2 get txts just send txt to 80160 tc wwwtxt43com 150p,1
5058,goodnight da thangam i really miss u dear,0
3538,oic cos me n my sis got no lunch today my dad went out so dunno whether 2 eat in sch or wat,0
2951,at bruce b downs amp fletcher now,0
4854,i liked your new house,0
2732,i havent lei next mon can,0
248,i asked you to call him now ok,0
1184,k give me a sec breaking a ltgt at cstore,0
2897,went to ganesh dress shop,0
2667,r u meeting da ge at nite tmr,0
3805,yup song bro no creative neva test quality he said check review online,0
3604,cps is causing the outages to conserve energy,0
4982,so what u doing today,0
3896,dear dave this is your final notice to collect your 4 tenerife holiday or 5000 cash award call 09061743806 from landline tcs sae box326 cw25wx 150ppm,1
3653,want to send me a virtual hug i need one,0
231,dear good morning now only i am up,0
803,appt is at lttimegt am not my fault u dont listen i told u twice,0
2129,tessypls do me a favor pls convey my birthday wishes to nimyapls dnt forget it today is her birthday shijas,0
2474,final chance claim ur 150 worth of discount vouchers today text yes to 85023 now savamob member offers mobile t cs savamob pobox84 m263uz 300 subs 16,1
2734,how dare you stupid i wont tell anything to you hear after i wont talk to you,0
5059,hey next sun 1030 theres a basic yoga course at bugis we can go for that pilates intro next sat tell me what time you r free,0
218,tired i havent slept well the past few nights,0
2958,yes there were many sweets,0
1507,total video converter free download type this in google search,0
5120,lol for real she told my dad i have cancer,0
3552,dad wanted to talk about the apartment so i got a late start omw now,0
3209,this phone has the weirdest auto correct,0
1156,did u find a sitter for kaitlyn i was sick and slept all day yesterday,0
3855,dont worry 1 day very big lambu ji vl cometil then enjoy batchlor party,0
612,22 days to kick off for euro2004 u will be kept up to date with the latest news and results daily to be removed send get txt stop to 83222,1
4150,please call amanda with regard to renewing or upgrading your current tmobile handset free of charge offer ends today tel 0845 021 3680 subject to ts and cs,1
4335,y bishan lei i tot say lavender,0
2152,the tables occupied im waiting by the tree,0
3828,goodmorningmy grandfather expiredso am on leave today,0
3056,what happened to our yo date,0
4011,ha then we must walk to everywhere cannot take tram my cousin said can walk to vic market from our hotel,0
1913,lol grr my mom is taking forever with my prescription pharmacy is like 2 minutes away ugh,0
4434,dont think you need yellow card for uk travel ask someone that has gone before if you do its just ltgt bucks,0
3014,yeah no probs last night is obviously catching up with you speak soon,0
1922,dont know you bring some food,0
457,si si i think ill go make those oreo truffles,0
2108,thank you i like you as well,0
4315,i wasnt well babe i have swollen glands at my throat what did you end up doing,0
4181,can send me a copy of da report,0
794,ywhere u at dogbreath its just sounding like jan c thats al,0
1279,dont put your phone on silent mode ok,0
1656,wishing you and your family merry x mas and happy new year in advance,0
4303,are there ta jobs available let me know please cos i really need to start working,0
2352,you will be in the place of that man,0
74,kkwhere are youhow did you performed,0
3347,reverse is cheating that is not mathematics,0
4013,please call our customer service representative on freephone 0808 145 4742 between 9am11pm as you have won a guaranteed 1000 cash or 5000 prize,1
2399,neshanthtel me who r u,0
630,new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddycom txt one name to 89693,1
2793,we r stayin here an extra week back next wed how did we do in the rugby this weekend hi to and and c u soon,0
4815,i can call in ltgt min if thats ok,0
1553,in e msg jus now u said thanks for gift,0
437,the message sent is askin for ltgt dollars shoul i pay ltgt or ltgt,0
4530,how are u i have missed u i havent been up 2 much a bit bored with the holiday want 2 go bak 2 college sad isnt itxx,0
5500,now get step 2 outta the way congrats again,0
15,i have a date on sunday with will,0
2092,skallis wont play in first two odi,0
1410,ive got ten bucks jay is being noncomittal,0
2889,k ill take care of it,0
4103,gsoh good with spam the ladiesu could b a male gigolo 2 join the uks fastest growing mens club reply oncall mjzgroup 087143423992stop reply stop msg150rcvd,1
1071,jus finish bathing,0
868,same here but i consider walls and bunkers and shit important just because i never play on peaceful but i guess your place is high enough that it dont matter,0
1380,ya tel wats ur problem,0
1569,whatever im pretty pissed off,0
476,nice line said by a broken heart plz dont cum 1 more times infront of me other wise once again i ll trust u good 9t,0
703,sorry ill call later,0
3698,i am in tirupur call you da,0
5076,i want to sent ltgt mesages today thats y sorry if i hurts,0
1226,you are a winner u have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim 0871277810810,1
2140,k still are you loving me,0
11,im gonna be home soon and i dont want to talk about this stuff anymore tonight k ive cried enough today,0
4455,or i guess ltgt min,0
2987,no break time one how i come out n get my stuff fr,0
2103,i thk 530 lor but dunno can get tickets a not wat u doing now,0
2783,then its most likely called mittelschmertz google it if you dont have paracetamol dont worry it will go,0
4600,im stuck in da middle of da row on da right hand side of da lt,0
727,got it it looks scrumptious daddy wants to eat you all night long,0
2606,you call times job today ok umma and ask them to speed up,0
370,wat uniform in where get,0
3942,does daddy have a bb now,0
420,alright ill head out in a few minutes text me where to meet you,0
5029,private your 2003 account statement for shows 800 unredeemed sim points call 08715203685 identifier code4xx26 expires 131004,1
3734,gud mrng dear hav a nice day,0
4664,ladies first and genus second k,0
428,aathiwhere are you dear,0
5182,k sure am in my relatives home sms me de pls,0
1680,so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends shjas,0
627,haha good to hear im officially paid and on the market for an 8th,0
213,home so we can always chat,0
5423,ok ksry i knw 2 sivatats y i askd,0
3370,hey elaine is todays meeting still on,0
4624,they finally came to fix the ceiling,0
5169,ive got some salt you can rub it in my open wounds if you like,0
2120,u can win 100 of music gift vouchers every week starting now txt the word draw to 87066 tscs wwwidewcom skillgame 1winaweek age16 150ppermesssubscription,1
2923,yo any way we could pick something up tonight,0
2718,housemaid is the murderer coz the man was murdered on ltgt th january as public holiday all govtinstituitions are closedincluding post officeunderstand,0
1767,hi this is yijue its regarding the 3230 textbook its intro to algorithms second edition im selling it for 50,0
3548,so is th gower mate which is where i am how r u man all is good in wales ill b back morrow c u this wk who was the msg 4 random,0
4623,received understood n acted upon,0
3121,stop knowing me so well,0
4316,is ur changes 2 da report big cos ive already made changes 2 da previous report,0
3652,we are hoping to get away by 7 from langport you still up for town tonight,0
1927,we don call like ltgt times oh no give us hypertension oh,0
2184,ps u no ur a grown up now right,0
2339,tell your friends what you plan to do on valentines day lturlgt,0
1556,yeah we do totes when u wanna,0
254,what you doinghow are you,0
3019,one of the joys in lifeis waking up each daywith thoughts that somewheresomeone cares enough tosend a warm morning greeting,0
2744,no am working on the ringing u thing but have whole houseful of screaming brats so am pulling my hair out loving u,0
858,going to take your babe out,0
3084,and very importantly all we discuss is between u and i only,0
4271,beauty sleep can help ur pimples too,0
699,meet you in corporation st outside gap you can see how my mind is working,0
1793,u havent lost me ill always b here 4ui didnt intend 2 hurt u but i never knew how u felt about me when iwasmarinethats what itried2tell urmomi careabout u,0
2953,hey now am free you can call me,0
1300,your daily text from me a favour this time,0
191,i jus reached home i go bathe first but my sis using net tell u when she finishes k,0
2078,trust me even if isnt there its there,0
4900,oh for fucks sake shes in like tallahassee,0
4356,important information 4 orange user 0789xxxxxxx today is your lucky day2find out why log onto httpwwwurawinnercom theres a fantastic surprise awaiting you,1
1706,what can i do might accidant tookplace between somewhere ghodbandar rd traffic moves slovely so plz slip amp dont worry,0
4921,re your call you didnt see my facebook huh,0
467,great princess i love giving and receiving oral doggy style is my fave position how about you i enjoy making love ltgt times per night,0
1446,those ducking chinchillas,0
2306,friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear gud ni8,0
3615,depends on individual lor e hair dresser say pretty but my parents say look gong u kaypoh i also dunno wat she collecting,0
646,allo we have braved the buses and taken on the trains and triumphed i mean were in bham have a jolly good rest of week,0
4381,how are you just checking up on you,0
3393,im in a meeting call me later at,0
4289,i wud never mind if u dont miss me or if u dont need me but u wil really hurt me wen u need me amp u dont tell me take care,0
1543,do u konw waht is rael friendship im gving yuo an exmpel jsut ese tihs msg evrey splleing of tihs msg is wrnog bt sitll yuo can raed it wihtuot ayn mitsake goodnight amp have a nice sleepsweet dreams,0
5300,well good morning mr hows london treatin ya treacle,0
267,same wana plan a trip sometme then,0
3767,someone u know has asked our dating service 2 contact you cant guess who call 09058095107 now all will be revealed pobox 7 s3xy 150p,1
3385,k must book a not huh so going for yoga basic on sunday,0
1314,i love u 2 babe r u sure everything is alrite is he being an idiot txt bak girlie,0
4247,is toshiba portege m100 gd,0
3846,yeah thats what i thought lemme know if anythings goin on later,0
3083,have a great trip to india and bring the light to everyone not just with the project but with everyone that is lucky to see you smile bye abiola,0
3053,awesome question with a cute answer someone asked a boy how is ur life he smiled amp answered she is fine gudnite,0
1225,rofl betta invest in some anti aging products,0
4896,convey my regards to him,0
2317,thats significant but dont worry,0
1757,really gooddhanush rocks once again,0
4804,reverse is cheating that is not mathematics,0
4427,just now saw your messageit k da,0
5209,hiwhat you think about match,0
1392,i wonder how you got online my love had you gone to the net cafe did you get your phone recharged were you on a friends net i think of you boytoy,0
4382,done it but internet connection v slow and cant send it will try again later or first thing tomo,0
1241,hope you are having a great new semester do wish you the very best you are made for greatness,0
1897,uh heads up we dont have that much left,0
3808,urgent we are trying to contact you last weekends draw shows that you have won a 900 prize guaranteed call 09061701851 claim code k61 valid 12hours only,1
1791,takin a shower now but yeah ill leave when im done,0
3610,pls come quick cant bare this,0
522,but thats on ebay it might be less elsewhere,0
480,k can i pick up another 8th when youre done,0
4428,was it something u ate,0
2937,yeah we got one lined up for us,0
228,will u meet ur dream partner soon is ur career off 2 a flyng start 2 find out free txt horo followed by ur star sign e g horo aries,1
5477,yes princess i want to please you every night your wish is my command,0
1861,whats up do you want me to come online,0
1201,neft transaction with reference number ltgt for rs ltdecimalgt has been credited to the beneficiary account on ltgt at lttimegt ltgt,0
3468,actually fuck that just do whatever do find an excuse to be in tampa at some point before january though,0
4436,sounds great im going to sleep now have a good night,0
888,i like to talk pa but am not able to i dont know y,0
4549,hey mate spoke to the mag people were on the is deliver by the end of the month deliver on the 24th sept talk later,0
3179,in meeting da i will call you,0
491,i think ive fixed it can you send a test message,0
4697,urgent your mobile no 07808726822 was awarded a 2000 bonus caller prize on 020903 this is our 2nd attempt to contact you call 08718729758 box95qu,1
4147,lol i would but despite these cramps i like being a girl,0
4408,as one of our registered subscribers u can enter the draw 4 a 100 gb gift voucher by replying with enter to unsubscribe text stop,1
1434,thanks for ve lovely wisheds you rock,0
5330,sir waiting for your letter,0
5071,hai dear friends this is my new amp present number by rajitha raj ranju,0
706,true deari sat to pray evening and felt soso i smsd you in some time,0
4480,i anything lor,0
3152,yo howz u girls never rang after india l,0
640,what will we do in the shower baby,0
3729,aldrine rakhesh ex rtm herepls callurgent,0
1092,win urgent your mobile number has been awarded with a 2000 prize guaranteed call 09061790121 from land line claim 3030 valid 12hrs only 150ppm,1
3280,what happened in interview,0
5342,and of course you should make a stink,0
4270,hey so whats the plan this sat,0
4755,cashbincouk get lots of cash this weekend wwwcashbincouk dear welcome to the weekend we have got our biggest and best ever cash give away these,1
424,siva is in hostel aha,0
245,although i told u dat im into baig face watches now but i really like e watch u gave cos its fr u thanx 4 everything dat uve done today im touched,0
3292,my tuition is at 330 hm we go for the 1120 to 1205 one do you mind,0
1187,annoying isnt it,0
3264,o shore are you takin the bus,0
4015,ok,0
5068,i calls you later afternoon onwords mtnl service get problem in south mumbai i can hear you but you cannt listen me,0
4959,im viveki got call from your number,0
1976,thats cool where should i cum on you or in you,0
1245,no shoot me im in the docs waiting room,0
4418,v skint too but fancied few bevieswaz gona go meet othrs in spoon but jst bin watchng planet earthsofa is v comfey if i dont make it hav gd night,0
4571,at what time should i come tomorrow,0
113,going for dinnermsg you after,0
1183,you flippin your shit yet,0
124,todays voda numbers ending 7548 are selected to receive a 350 award if you have a match please call 08712300220 quoting claim code 4041 standard rates app,1
1189,theres no point hangin on to mr not right if hes not makin u happy,0
2311,i have 2 sleeping bags 1 blanket and paper and phone details anything else,0
3951,hmm yeah if your not too grooved out and im looking forward to my pound special,0
4317,captain is in our room,0
4145,in the simpsons movie released in july 2007 name the band that died at the start of the film agreen day bblue day cred day send a b or c,1
3444,save money on wedding lingerie at wwwbridalpetticoatdreamscouk choose from a superb selection with national delivery brought to you by weddingfriend,1
990,yun ahthe ubi one say if wan call by tomorrowcall 67441233 look for ireneere only got bus822656166382 ubi cresubi tech park6ph for 1st 5wkg daysn,0
1288,night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay gud mrng,0
754,dont gimme that lip caveboy,0
5072,5p 4 alfie moons children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed 08701417012 profit 2 charity,1
585,my exwife was not able to have kids do you want kids one day,0
5552,wen did you get so spiritual and deep thats great,0
1768,sms auction you have won a nokia 7250i this is what you get when you win our free auction to take part send nokia to 86021 now hgsuite3422lands roww1jhl 16,1
1838,are you wet right now,0
774,idc get over here you are not weaseling your way out of this shit twice in a row,0
3960,so i could kiss and feel you next to me,0
22,im going to try for 2 months ha ha only joking,0
1215,yeah probably but not sure ilol let u know but personally i wuldnt bother then again if ur goin to then i mite as well,0
3164,i cant describe how lucky you are that im actually awake by noon,0
3779,mila age23 blonde new in uk i look sex with uk guys if u like fun with me text mtalk to 6986618 30pptxt 1st 5free 150 increments help08718728876,1
32,yeah he got in at 2 and was v apologetic n had fallen out and she was actin like spoilt child and he got caught up in that till 2 but we wont go there not doing too badly cheers you,0
1418,nofew hours beforewent to hair cut,0
5321,but we havent got da topic yet rite,0
3851,u in town alone,0
5062,i think i am disturbing her da,0
887,gibbs unsoldmike hussey,0
339,just sleepingand surfing,0
3616,ok c then,0
1820,am i that much dirty fellow,0
4855,im fine hope you are also,0
5265,storming msg wen u lift d phne u say hello do u knw wt is d real meaning of hello its d name of a girl yes and u knw who is dat girl margaret hello she is d girlfrnd f grahmbell who invnted telphone moralone can 4get d name of a person bt not his girlfrnd g o o d n i g h t,0
4790,thanx yup we coming back on sun finish dinner going back 2 hotel now time flies were tog 4 exactly a mth today hope well haf many more mths to come,0
2964,nonenowhere ikno doesdiscountshitinnit,0
1631,sounds like you have many talents would you like to go on a dinner date next week,0
275,usf i guess might as well take 1 car,0
1328,sorry was in the bathroom sup,0
2173,i wont so wats wit the guys,0
3440,its good to hear from you,0
4180,two teams waiting for some players,0
4108,k then 2marrow are you coming to class,0
584,we tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,1
713,it just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,0
2258,just checked out heading out to drop off my stuff now,0
2436,uncle boye i need movies oh guide me plus you know torrents are not particularly legal here and the system is slowing down what should i do have a gr8 day plus have you started cos i dont meet you online how was the honey moon,0
1980,no im in the same boat still here at my moms check me out on yo im half naked,0
1227,sir you will receive the account no another 1hr time sorry for the delay,0
2547,so are you guys asking that i get that slippers again or its gone with last year,0
3678,hey r still online ive finished the formatting,0
2310,moby pub quizwin a 100 high street prize if u know who the new duchess of cornwall will be txt her first name to 82277unsub stop 150 008704050406 sp arrow,1
3318,i know girls always safe and selfish know i got it pa thank you good night,0
182,you lifted my hopes with the offer of money i am in need especially when the end of the month approaches and it hurts my studying anyways have a gr8 weekend,0
4348,you still around i could use a half8th,0
3567,we know taj mahal as symbol of love but the other lesser known facts 1 mumtaz was shahjahans 4th wife out of his 7 wifes 2 shahjahan killed mumtazs husband to marry her 3 mumtaz died in her ltgt th delivery 4 he then married mumtazs sister question arises where the hell is the love the great hari,0
2854,how tall are you princess,0
5519,by the way ive put a skip right outside the front of the house so you can see which house it is just pull up before it,0
684,is xy going 4 e lunch,0
3402,as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a 1500 bonus prize call 09066364589,1
1548,shant disturb u anymore jia you,0
4106,do u hav any frnd by name ashwini in ur college,0
3790,want to funk up ur fone with a weekly new tone reply tones2u 2 this text wwwringtonescouk the original n best tones 3gbp network operator rates apply,1
3520,are you willing to go for apps class,0
3934,sos any amount i can get pls,0
5132,that sucks ill go over so u can do my hair youll do it free right,0
67,today is song dedicated day which song will u dedicate for me send this to all ur valuable frnds but first rply me,0
2209,usually the body takes care of it buy making sure it doesnt progress can we pls continue this talk on saturday,0
2341,cheers for the message zogtorius ive been staring at my phone for an age deciding whether to text or not,0
3491,im also came to room,0
5015,uncle g just checking up on you do have a rewarding month,0
5008,ill b down soon,0
4491,the new deus ex game comin early next yr,0
1477,nice waitshould you be texting right now im not gonna pay your ticket ya know,0
2832,howz that persons story,0
971,it wont b until 215 as trying 2 sort house out is that ok,0
4009,im reaching home in 5 min,0
806,k ill be there before 4,0
552,imagine you finally get to sink into that bath after i have put you through your paces maybe even having you eat me for a while before i left but also imagine the feel of that cage on your cock surrounded by the bath water reminding you always who owns you enjoy my cuck,0
3777,hi you just spoke to maneesha v wed like to know if you were satisfied with the experience reply toll free with yes or no,0
686,i wanted to ask to wait 4 me to finish lect cos my lect finishes in an hour anyway,0
3425,had your mobile 10 mths update to latest orange cameravideo phones for free save s with free textsweekend calls text yes for a callback orno to opt out,1
5016,hello boytoy geeee im missing you today i like to send you a tm and remind you im thinking of you and you are loved loving kiss,0
3778,ok lor msg me b4 u call,0
397,from here after the performance award is calculated every two monthnot for current one month period,0
3131,haha better late than ever any way i could swing by,0
3703,shall i get my pouch,0
109,how would my ip address test that considering my computer isnt a minecraft server,0
4260,i am late i will be there at,0
1383,we spend our days waiting for the ideal path to appear in front of us but what we forget is paths are made by walking not by waiting goodnight,0
2342,i will take care of financial problemi will help,0
4925,oh yah we never cancel leh haha,0
4720,my uncles in atlanta wish you guys a great semester,0
2366,ok then no need to tell me anything i am going to sleep good night,0
841,last chance 2 claim ur 150 worth of discount voucherstext yes to 85023 nowsavamobmember offers mobile t cs 08717898035 300 sub 16 remove txt x or stop,1
4810,whats up my own oga left my phone at home and just saw ur messages hope you are good have a great weekend,0
764,urgent ur 500 guaranteed award is still unclaimed call 09066368327 now closingdate040902 claimcode m39m51 150pmmorefrommobile2bremovedmobypobox734ls27yf,1
5365,call 09095350301 and send our girls into erotic ecstacy just 60pmin to stop texts call 08712460324 nat rate,1
1164,free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005 text fa to 87121 to receive entry questionstd txt ratetcs apply 08452810075over18s,1
3971,thanks for your message i really appreciate your sacrifice im not sure of the process of direct pay but will find out on my way back from the test tomorrow im in class now do have a wonderful day,0
1597,pls confirm the time to collect the cheque,0
4728,jason says its cool if we pick some up from his place in like an hour,0
5040,thanks for being there for me just to talk to on saturday you are very dear to me i cherish having you as a brother and role model,0
4761,thanks 4 your continued support your question this week will enter u in2 our draw 4 100 cash name the new us president txt ans to 80082,1
317,kkadvance happy pongal,0
2490,aiyah e rain like quite big leh if drizzling i can at least run home,0
5398,thats necessarily respectful,0
1190,all will come alivebetter correct any good looking figure there itself,0
96,your free ringtone is waiting to be collected simply text the password mix to 85069 to verify get usher and britney fml po box 5249 mk17 92h 450ppw 16,1
3247,its ok if anybody asks abt me u tel themp,0
76,i am waiting machan call me once you free,0
1586,sorry ill call later,0
3100,this is all just creepy and crazy to me,0
5334,neither in sterm voice im studying all fine with me not sure the thing will be resolved tho anyway have a fab hols,0
3752,buzz hey my love i think of you and hope your day goes well did you sleep in i miss you babe i long for the moment we are together againloving smile,0
4048,win a 1000 cash prize or a prize worth 5000,1
2945,no messageno responcewhat happend,0
2921,is xy in ur car when u picking me up,0
4443,im going 2 orchard now laready me reaching soon u reaching,0
2852,shes fine good to hear from you how are you my dear happy new year oh,0
3503,says the ltgt year old with a man and money im down to my last ltgt still waiting for that check,0
3406,then ask dad to pick up lar wan 2 stay until 6 meh,0
1529,no screaming means shouting,0
4613,wat time finish,0
1759,miss ya need ya want ya love ya,0
133,dear will call tmorrowpls accomodate,0
994,up to wan come then come lor but i din c any stripes skirt,0
1140,what u wearing,0
3184,my parents my kidz my friends n my colleagues all screaming surprise and i was waiting on the sofa naked,0
832,u have a secret admirer reveal who thinks u r so special call 09065174042 to opt out reply reveal stop 150 per msg recd cust care 07821230901,1
